#,,,,,,,,,"generated_by='OpenQuake engine 3.10.0-git811058fcf4', start_date='2020-07-22T04:20:22', checksum=2291992654, investigation_time=50.0, ses_per_logic_tree_path=100000"
rup_id,multiplicity,mag,centroid_lon,centroid_lat,centroid_depth,trt,strike,dip,rake
3252,971,5.250000E+00,-1.402650E-01,-3.395929E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3253,813,5.350000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3254,620,5.450000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3255,523,5.550000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3256,412,5.650000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3257,286,5.750000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3258,264,5.850000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3259,197,5.950000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3260,172,6.050000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3261,132,6.150000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3262,112,6.250000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3263,77,6.350000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3264,57,6.450000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3265,61,6.550000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3266,32,6.650000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3267,24,6.750000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3268,25,6.850000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3269,16,6.950000E+00,-1.402650E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3270,1549,5.050000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3271,1228,5.150000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3272,1014,5.250000E+00,-9.529817E-02,-3.395929E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3273,850,5.350000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3274,678,5.450000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3275,506,5.550000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3276,388,5.650000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3277,320,5.750000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3278,268,5.850000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3279,204,5.950000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3280,168,6.050000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3281,121,6.150000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3282,94,6.250000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3283,77,6.350000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3284,78,6.450000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3285,57,6.550000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3286,40,6.650000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3287,29,6.750000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3288,36,6.850000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3289,18,6.950000E+00,-9.529817E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3290,1624,5.050000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3291,1211,5.150000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3292,1000,5.250000E+00,-5.033130E-02,-3.395929E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3293,811,5.350000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3294,611,5.450000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3295,485,5.550000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3296,420,5.650000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3297,319,5.750000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3298,258,5.850000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3299,180,5.950000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3300,158,6.050000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3301,131,6.150000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3302,120,6.250000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3303,75,6.350000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3304,63,6.450000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3305,46,6.550000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3306,40,6.650000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3307,25,6.750000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3308,25,6.850000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3309,16,6.950000E+00,-5.033130E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3310,1636,5.050000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3311,1188,5.150000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3312,1046,5.250000E+00,-5.364429E-03,-3.395929E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3313,759,5.350000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3314,620,5.450000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3315,533,5.550000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3316,400,5.650000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3317,296,5.750000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3318,243,5.850000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3319,198,5.950000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3320,164,6.050000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3321,136,6.150000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3322,92,6.250000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3323,86,6.350000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3324,60,6.450000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3325,49,6.550000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3326,47,6.650000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3327,33,6.750000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3328,18,6.850000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3329,21,6.950000E+00,-5.364429E-03,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3330,1487,5.050000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3331,1228,5.150000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3332,1034,5.250000E+00,3.960244E-02,-3.395929E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3333,788,5.350000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3334,665,5.450000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3335,567,5.550000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3336,431,5.650000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3337,319,5.750000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3338,234,5.850000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3339,203,5.950000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3340,150,6.050000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3341,105,6.150000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3342,106,6.250000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3343,77,6.350000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3344,68,6.450000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3345,52,6.550000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3346,46,6.650000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3347,40,6.750000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3348,26,6.850000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3349,19,6.950000E+00,3.960244E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3350,1638,5.050000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3351,1281,5.150000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3352,1017,5.250000E+00,8.456931E-02,-3.395929E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3353,794,5.350000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3354,604,5.450000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3355,509,5.550000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3356,385,5.650000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3357,327,5.750000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3358,245,5.850000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3359,187,5.950000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3360,163,6.050000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3361,121,6.150000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3362,98,6.250000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3363,84,6.350000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3364,53,6.450000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3365,64,6.550000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3366,39,6.650000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3367,36,6.750000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3368,43,6.850000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3369,22,6.950000E+00,8.456931E-02,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3370,1527,5.050000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3371,1249,5.150000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3372,1036,5.250000E+00,1.295362E-01,-3.395929E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3373,808,5.350000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3374,639,5.450000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3375,522,5.550000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3376,353,5.650000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3377,332,5.750000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3378,250,5.850000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3379,199,5.950000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3380,162,6.050000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3381,125,6.150000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3382,108,6.250000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3383,78,6.350000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3384,62,6.450000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3385,53,6.550000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3386,43,6.650000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3387,32,6.750000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3388,28,6.850000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3389,25,6.950000E+00,1.295362E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3390,1596,5.050000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3391,1306,5.150000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3392,978,5.250000E+00,1.745031E-01,-3.395929E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3393,773,5.350000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3394,592,5.450000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3395,494,5.550000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3396,377,5.650000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3397,282,5.750000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3398,231,5.850000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3399,192,5.950000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3400,131,6.050000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3401,122,6.150000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3402,95,6.250000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3403,79,6.350000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3404,52,6.450000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3405,46,6.550000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3406,40,6.650000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3407,34,6.750000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3408,20,6.850000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3409,21,6.950000E+00,1.745031E-01,-3.395930E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3410,1569,5.050000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3411,1284,5.150000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3412,1000,5.250000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3413,819,5.350000E+00,-4.100658E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3414,640,5.450000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3415,477,5.550000E+00,-4.100658E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3416,424,5.650000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3417,309,5.750000E+00,-4.100658E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3418,246,5.850000E+00,-4.100658E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3419,204,5.950000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3420,152,6.050000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3421,127,6.150000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3422,119,6.250000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3423,87,6.350000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3424,68,6.450000E+00,-4.100658E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3425,63,6.550000E+00,-4.100658E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3426,31,6.650000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3427,32,6.750000E+00,-4.100658E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3428,24,6.850000E+00,-4.100658E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3429,17,6.950000E+00,-4.100658E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3430,1602,5.050000E+00,-3.650987E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3431,1310,5.150000E+00,-3.650987E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3432,936,5.250000E+00,-3.650987E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3433,743,5.350000E+00,-3.650987E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3434,658,5.450000E+00,-3.650987E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3435,482,5.550000E+00,-3.650987E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3436,376,5.650000E+00,-3.650987E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3437,300,5.750000E+00,-3.650987E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3438,260,5.850000E+00,-3.650987E-01,-3.845591E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3439,210,5.950000E+00,-3.650987E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3440,152,6.050000E+00,-3.650987E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
3441,111,6.150000E+00,-3.650987E-01,-3.845590E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
